CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
AR84-01,,AR84-01,,GI05MOAS-PG566-00-ENG000000,3,1,2024-06-12T10:02:00,2024-06-12T12:23:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGCON-GLDRGP-00566,59.90655,-39.27557,,200,200,recovered for reballasting,,
AR84-01,,AR84-01,,GI05MOAS-PG566-01-CTDGVM000,3,1,2024-06-12T10:02:00,2024-06-12T12:23:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-CTDGVM-09295,59.90655,-39.27557,,200,200,recovered for reballasting,,
AR84-01,,AR84-01,,GI05MOAS-PG566-02-DOSTAM000,3,1,2024-06-12T10:02:00,2024-06-12T12:23:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-DOSTAM-00361,59.90655,-39.27557,,200,200,top mount; recovered for reballasting,,
AR84-01,,AR84-01,,GI05MOAS-PG566-03-FLORTM000,3,1,2024-06-12T10:02:00,2024-06-12T12:23:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-FLORTM-04089,59.90655,-39.27557,,200,200,recovered for reballasting,,
AR84-01,,AR84-01,,GI05MOAS-PG566-04-FLORTO000,3,1,2024-06-12T10:02:00,2024-06-12T12:23:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-FLORTO-01347,59.90655,-39.27557,,200,200,recovered for reballasting,,
AR84-01,,AR84-01,,GI05MOAS-PG566-05-NUTNRM000,3,1,2024-06-12T10:02:00,2024-06-12T12:23:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-NUTNRM-00662,59.90655,-39.27557,,200,200,recovered for reballasting,,
AR84-01,,AR84-01,,GI05MOAS-PG566-06-PARADM000,3,1,2024-06-12T10:02:00,2024-06-12T12:23:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-PARADM-50202,59.90655,-39.27557,,200,200,recovered for reballasting,,
AR84-01,,RR2504,,GI05MOAS-PG566-00-ENG000000,4,1,2024-06-16T20:13:00,2025-07-06T14:19:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGCON-GLDRGP-00566,59.90728,-39.27502,,200,200,,,
AR84-01,,RR2504,,GI05MOAS-PG566-01-CTDGVM000,4,1,2024-06-16T20:13:00,2025-07-06T14:19:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-CTDGVM-09295,59.90728,-39.27502,,200,200,,,
AR84-01,,RR2504,,GI05MOAS-PG566-02-DOSTAM000,4,1,2024-06-16T20:13:00,2025-07-06T14:19:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-DOSTAM-00361,59.90728,-39.27502,,200,200,top mount,,
AR84-01,,RR2504,,GI05MOAS-PG566-03-FLORTM000,4,1,2024-06-16T20:13:00,2025-07-06T14:19:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-FLORTM-04089,59.90728,-39.27502,,200,200,,,
AR84-01,,RR2504,,GI05MOAS-PG566-04-FLORTO000,4,1,2024-06-16T20:13:00,2025-07-06T14:19:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-FLORTO-01347,59.90728,-39.27502,,200,200,,,
AR84-01,,RR2504,,GI05MOAS-PG566-05-NUTNRM000,4,1,2024-06-16T20:13:00,2025-07-06T14:19:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-NUTNRM-00662,59.90728,-39.27502,,200,200,,,
AR84-01,,RR2504,,GI05MOAS-PG566-06-PARADM000,4,1,2024-06-16T20:13:00,2025-07-06T14:19:00,CGVGI-05MOAS-00000,CGVEH-GLDRGP-00566,CGINS-PARADM-50202,59.90728,-39.27502,,200,200,,,
