CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
EK20240501,J.Whitefield,EK20240814,"Wick, Heinitz",CE05MOAS-G1153-00-ENG000000,1,1,2024-05-01T20:05:00,2024-08-14T16:18:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGCON-GLDRCE-01153,44.6332,-124.3037,,1000,1000,,,
EK20240501,J.Whitefield,EK20240814,"Wick, Heinitz",CE05MOAS-G1153-01-PARADM000,1,1,2024-05-01T20:05:00,2024-08-14T16:18:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-PARADM-50397,44.6332,-124.3037,,1000,1000,,,
EK20240501,J.Whitefield,EK20240814,"Wick, Heinitz",CE05MOAS-G1153-02-FLORTM000,1,1,2024-05-01T20:05:00,2024-08-14T16:18:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-FLORTM-08440,44.6332,-124.3037,,1000,1000,,,
EK20240501,J.Whitefield,EK20240814,"Wick, Heinitz",CE05MOAS-G1153-03-ADCPAM000,1,1,2024-05-01T20:05:00,2024-08-14T16:18:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-ADCPAM-52696,44.6332,-124.3037,,1000,1000,,,
EK20240501,J.Whitefield,EK20240814,"Wick, Heinitz",CE05MOAS-G1153-04-DOSTAM000,1,1,2024-05-01T20:05:00,2024-08-14T16:18:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-DOSTAM-01125,44.6332,-124.3037,,1000,1000,,,
EK20240501,J.Whitefield,EK20240814,"Wick, Heinitz",CE05MOAS-G1153-05-CTDGVM000,1,1,2024-05-01T20:05:00,2024-08-14T16:18:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-CTDGVM-09977,44.6332,-124.3037,,1000,1000,,,
SU20250128,"Pearce, Whitefield, Moran",,,CE05MOAS-G1153-00-ENG000000,2,1,2025-01-28T20:07:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGCON-GLDRCE-01153,44.6317,-124.3124,,1000,1000,,,
SU20250128,"Pearce, Whitefield, Moran",,,CE05MOAS-G1153-01-PARADM000,2,1,2025-01-28T20:07:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-PARADM-50397,44.6317,-124.3124,,1000,1000,,,
SU20250128,"Pearce, Whitefield, Moran",,,CE05MOAS-G1153-02-FLORTM000,2,1,2025-01-28T20:07:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-FLORTM-08440,44.6317,-124.3124,,1000,1000,,,
SU20250128,"Pearce, Whitefield, Moran",,,CE05MOAS-G1153-03-ADCPAM000,2,1,2025-01-28T20:07:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-ADCPAM-52696,44.6317,-124.3124,,1000,1000,,,
SU20250128,"Pearce, Whitefield, Moran",,,CE05MOAS-G1153-04-DOSTAM000,2,1,2025-01-28T20:07:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-DOSTAM-00570,44.6317,-124.3124,,1000,1000,,,
SU20250128,"Pearce, Whitefield, Moran",,,CE05MOAS-G1153-05-CTDGVM000,2,1,2025-01-28T20:07:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01153,CGINS-CTDGVM-09977,44.6317,-124.3124,,1000,1000,,,
