CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
SKQ202405S,"Whitefield, Wick, Heinitz",PS20240716,Pearce,CE05MOAS-G1136-00-ENG000000,1,1,2024-04-04T21:40:00,2024-07-17T03:31:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGCON-GLDRCE-01136,44.6240,-124.3751,,1000,1000,,,
SKQ202405S,"Whitefield, Wick, Heinitz",PS20240716,Pearce,CE05MOAS-G1136-01-PARADM000,1,1,2024-04-04T21:40:00,2024-07-17T03:31:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-PARADM-50160,44.6240,-124.3751,,1000,1000,,,
SKQ202405S,"Whitefield, Wick, Heinitz",PS20240716,Pearce,CE05MOAS-G1136-02-FLORTM000,1,1,2024-04-04T21:40:00,2024-07-17T03:31:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-FLORTM-03189,44.6240,-124.3751,,1000,1000,,,
SKQ202405S,"Whitefield, Wick, Heinitz",PS20240716,Pearce,CE05MOAS-G1136-03-ADCPAM000,1,1,2024-04-04T21:40:00,2024-07-17T03:31:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-ADCPAM-48292,44.6240,-124.3751,,1000,1000,,,
SKQ202405S,"Whitefield, Wick, Heinitz",PS20240716,Pearce,CE05MOAS-G1136-04-DOSTAM000,1,1,2024-04-04T21:40:00,2024-07-17T03:31:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-DOSTAM-01054,44.6240,-124.3751,,1000,1000,,,
SKQ202405S,"Whitefield, Wick, Heinitz",PS20240716,Pearce,CE05MOAS-G1136-05-CTDGVM000,1,1,2024-04-04T21:40:00,2024-07-17T03:31:00,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-CTDGVM-09023,44.6240,-124.3751,,1000,1000,,,
EK20250404,"S.Pearce, J.Whitefield, A.Shinzato",,,CE05MOAS-G1136-00-ENG000000,2,1,2025-04-04T18:14:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGCON-GLDRCE-01136,44.6383,-124.3031,,1000,1000,,,
EK20250404,"S.Pearce, J.Whitefield, A.Shinzato",,,CE05MOAS-G1136-01-PARADM000,2,1,2025-04-04T18:14:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-PARADM-50245,44.6383,-124.3031,,1000,1000,,,
EK20250404,"S.Pearce, J.Whitefield, A.Shinzato",,,CE05MOAS-G1136-02-FLORTM000,2,1,2025-04-04T18:14:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-FLORTM-08412,44.6383,-124.3031,,1000,1000,,,
EK20250404,"S.Pearce, J.Whitefield, A.Shinzato",,,CE05MOAS-G1136-03-ADCPAM000,2,1,2025-04-04T18:14:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-ADCPAM-48292,44.6383,-124.3031,,1000,1000,,,
EK20250404,"S.Pearce, J.Whitefield, A.Shinzato",,,CE05MOAS-G1136-04-DOSTAM000,2,1,2025-04-04T18:14:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-DOSTAM-00193,44.6383,-124.3031,,1000,1000,,,
EK20250404,"S.Pearce, J.Whitefield, A.Shinzato",,,CE05MOAS-G1136-05-CTDGVM000,2,1,2025-04-04T18:14:00,,CGVCE-05MOAS-00000,CGVEH-GLDRCE-01136,CGINS-CTDGVM-09036,44.6383,-124.3031,,1000,1000,,,
