serial,name,value,notes
1317,CC_angular_resolution,1.076,Constant
1317,CC_dark_counts_cdom,43,
1317,CC_dark_counts_chlorophyll_a,51,
1317,CC_dark_counts_volume_scatter,50,
1317,CC_depolarization_ratio,0.039,Constant
1317,CC_measurement_wavelength,700,Constant
1317,CC_scale_factor_cdom,0.1482372369080532,New cdom scaling factor = old scaling factor (0.0921) * scaling factor (5.62) * correction factor (0.28639231863102) [ppb counts^-1]
1317,CC_scale_factor_chlorophyll_a,0.0121,
1317,CC_scale_factor_volume_scatter,1.839E-06,
1317,CC_scattering_angle,124,Constant
