serial,name,value,notes
1219,CC_angular_resolution,1.076,Constant
1219,CC_dark_counts_cdom,46,
1219,CC_dark_counts_chlorophyll_a,56,
1219,CC_dark_counts_volume_scatter,49,
1219,CC_depolarization_ratio,0.039,Constant
1219,CC_measurement_wavelength,700,Constant
1219,CC_scale_factor_cdom,0.112344833183302,New cdom scaling factor = old scaling factor (0.0698) * scaling factor (5.62) * correction factor (0.28639231863102) [ppb counts^-1]
1219,CC_scale_factor_chlorophyll_a,0.0102,
1219,CC_scale_factor_volume_scatter,1.918e-06,
1219,CC_scattering_angle,124,Constant
