serial,name,value,notes
1290,CC_dark_counts_cdom,49,date in filename comes from dev file
1290,CC_scale_factor_cdom,0.32470,Original scale factor (0.07620) corrected by Sea-Bird with the new value of 0.32470 = 0.07620 * 5.62 * 0.75821
1290,CC_dark_counts_chlorophyll_a,46,
1290,CC_scale_factor_chlorophyll_a,1.205E-02,
1290,CC_dark_counts_volume_scatter,49,
1290,CC_scale_factor_volume_scatter,2.031E-06,
1290,CC_depolarization_ratio,0.039,Constant
1290,CC_measurement_wavelength,700,[nm]; Constant
1290,CC_scattering_angle,124,[degrees]; Constant
1290,CC_angular_resolution,1.076,Erroneously named constant; this coefficient scales the particulate scattering at 124 degrees to total backscatter from particles
