serial,name,value,notes
994,CC_angular_resolution,1.076,Constant
994,CC_dark_counts_cdom,43,
994,CC_dark_counts_chlorophyll_a,47,
994,CC_dark_counts_volume_scatter,44,
994,CC_depolarization_ratio,0.039,Constant
994,CC_measurement_wavelength,700,Constant
994,CC_scale_factor_cdom,0.1165295977431385,New cdom scaling factor = old scaling factor (0.0724) * scaling factor (5.62) * correction factor (0.28639231863102) [ppb counts^-1]
994,CC_scale_factor_chlorophyll_a,0.0113,
994,CC_scale_factor_volume_scatter,2.317E-06,
994,CC_scattering_angle,124,Constant
