serial,name,value,notes
1291,CC_dark_counts_cdom,49,date in filename comes from dev file
1291,CC_scale_factor_cdom,0.38397,Original scale factor (0.09011) corrected by Sea-Bird with the new value of 0.38397 = 0.09011 * 5.62 * 0.75821
1291,CC_dark_counts_chlorophyll_a,52,
1291,CC_scale_factor_chlorophyll_a,1.351E-02,
1291,CC_dark_counts_volume_scatter,51,
1291,CC_scale_factor_volume_scatter,2.026E-06,
1291,CC_depolarization_ratio,0.039,Constant
1291,CC_measurement_wavelength,700,[nm]; Constant
1291,CC_scattering_angle,124,[degrees]; Constant
1291,CC_angular_resolution,1.076,Erroneously named constant; this coefficient scales the particulate scattering at 124 degrees to total backscatter from particles
