serial,name,value,notes
16-50125,CC_a0,1.229630e-003,source_file CTDBP-P_SBE_16PlusV2_SN_16-50125_Calibration_Files_2025-01-15.zip > 50125.cal
16-50125,CC_a1,2.796883e-004,
16-50125,CC_a2,-1.599108e-006,
16-50125,CC_a3,1.983975e-007,
16-50125,CC_cpcor,-9.570000e-008,
16-50125,CC_ctcor,3.250000e-006,
16-50125,CC_g,-9.830469e-001,
16-50125,CC_h,1.520750e-001,
16-50125,CC_i,-1.145960e-004,
16-50125,CC_j,3.066206e-005,
16-50125,CC_pa0,2.822985e+000,
16-50125,CC_pa1,3.183250e-003,
16-50125,CC_pa2,9.704719e-011,
16-50125,CC_ptca0,5.256946e+005,
16-50125,CC_ptca1,2.519284e+001,
16-50125,CC_ptca2,6.413638e-001,
16-50125,CC_ptcb0,2.495550e+001,
16-50125,CC_ptcb1,-1.000000e-004,
16-50125,CC_ptcb2,0.000000e+000,
16-50125,CC_ptempa0,1.173085e+002,
16-50125,CC_ptempa1,-3.136750e+001,
16-50125,CC_ptempa2,-5.287185e+000,
