serial,name,value,notes
16-50010,CC_a0,1.248520e-03,date in filename comes from latest sensor caldate within QCT cap file
16-50010,CC_a1,2.750700e-04,
16-50010,CC_a2,-1.206222e-06,
16-50010,CC_a3,1.865090e-07,
16-50010,CC_cpcor,-9.570000e-08,
16-50010,CC_ctcor,3.250000e-06,
16-50010,CC_g,-1.017620e+00,
16-50010,CC_h,1.417646e-01,
16-50010,CC_i,-1.822384e-04,
16-50010,CC_j,3.345006e-05,
16-50010,CC_pa0,7.183125e-02,
16-50010,CC_pa1,4.876332e-04,
16-50010,CC_pa2,-4.865165e-12,
16-50010,CC_ptca0,5.250383e+05,
16-50010,CC_ptca1,1.505608e+01,
16-50010,CC_ptca2,-3.790243e-01,
16-50010,CC_ptcb0,2.506713e+01,
16-50010,CC_ptcb1,2.500000e-05,
16-50010,CC_ptcb2,0.000000e+00,
16-50010,CC_ptempa0,-5.931927e+01,
16-50010,CC_ptempa1,5.235969e+01,
16-50010,CC_ptempa2,-3.975984e-02,
