serial,name,value,notes
16-50003,CC_a0,1.277915e-003,source_file CTDBP-C_SBE_16PlusV2_SN_16-50003_Calibration_Files_2023-11-10.zip > 50003.cal
16-50003,CC_a1,2.678695e-004,
16-50003,CC_a2,-3.803862e-007,
16-50003,CC_a3,1.522710e-007,
16-50003,CC_cpcor,-9.570000e-008,
16-50003,CC_ctcor,3.250000e-006,
16-50003,CC_g,-1.020089e+000,
16-50003,CC_h,1.424565e-001,
16-50003,CC_i,-1.647914e-004,
16-50003,CC_j,3.113431e-005,
16-50003,CC_pa0,-1.322314e-002,
16-50003,CC_pa1,4.880523e-004,
16-50003,CC_pa2,-5.441510e-012,
16-50003,CC_ptca0,5.247193e+005,
16-50003,CC_ptca1,1.193725e+000,
16-50003,CC_ptca2,-1.066520e-001,
16-50003,CC_ptcb0,2.502750e+001,
16-50003,CC_ptcb1,-9.000000e-004,
16-50003,CC_ptcb2,0.000000e+000,
16-50003,CC_ptempa0,-6.002471e+001,
16-50003,CC_ptempa1,5.486691e+001,
16-50003,CC_ptempa2,-6.446590e-001,
